tag_name;mess_id;my_vcc;block;ts_num;iccp_type;domain_name;flags;sbo_timeout;function
CN890010_04ANW;N890010_04ANW;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890010_04ANW,N890010_04ANW,1,OdataApi)
CS22853_ANM_MVAR;S22853_ANM_MVAR;EAST_MIDLANDS;1;15;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CS22853_ANM_MVAR,S22853_ANM_MVAR,1,OdataApi)
CN51GC001_IS2206;N51GC001_IS2206;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GC001_IS2206,N51GC001_IS2206,1,OdataApi)
CN51P0082_CB01;N51P0082_CB01;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51P0082_CB01,N51P0082_CB01,1,OdataApi)
CALIAS_4411616_E;ALIAS_4411616_E;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4411616_E,ALIAS_4411616_E,1,OdataApi)
CN917592_7687_ANA;N917592_7687_ANA;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN917592_7687_ANA,N917592_7687_ANA,1,OdataApi)
CN22P0103_ANA6;N22P0103_ANA6;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN22P0103_ANA6,N22P0103_ANA6,1,OdataApi)
CN898435_CB03;N898435_CB03;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN898435_CB03,N898435_CB03,1,OdataApi)
CALIAS_3452226_a;ALIAS_3452226_a;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_3452226_a,ALIAS_3452226_a,1,OdataApi)
CN51GB001_CB405;N51GB001_CB405;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_CB405,N51GB001_CB405,1,OdataApi)
CN51GB001_IS404;N51GB001_IS404;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS404,N51GB001_IS404,1,OdataApi)
CN51G0039_IS203;N51G0039_IS203;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51G0039_IS203,N51G0039_IS203,1,OdataApi)
CN880038_08ANL;N880038_08ANL;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN880038_08ANL,N880038_08ANL,1,OdataApi)
CALIAS_3702302_E;ALIAS_3702302_E;EAST_MIDLANDS;1;15;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_3702302_E,ALIAS_3702302_E,1,OdataApi)
CN880038_CB05ANL;N880038_CB05ANL;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN880038_CB05ANL,N880038_CB05ANL,1,OdataApi)
CN898435_CB01;N898435_CB01;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN898435_CB01,N898435_CB01,1,OdataApi)
CN890010_11ANL;N890010_11ANL;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890010_11ANL,N890010_11ANL,1,OdataApi)
CS22775_ANM_MW_FAILSAFE_IMP_SP;S22775_ANM_MW_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CN51GC001_IS284;N51GC001_IS284;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GC001_IS284,N51GC001_IS284,1,OdataApi)
CN51GB001_IS124;N51GB001_IS124;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS124,N51GB001_IS124,1,OdataApi)
CN22P3008_CB00;N22P3008_CB00;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN22P3008_CB00,N22P3008_CB00,1,OdataApi)
CALIAS_1505617_I;ALIAS_1505617_I;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_1505617_I,ALIAS_1505617_I,1,OdataApi)
CN880038_CB05;N880038_CB05;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN880038_CB05,N880038_CB05,1,OdataApi)
CN51GC001_IS504;N51GC001_IS504;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GC001_IS504,N51GC001_IS504,1,OdataApi)
CN51GB001_IS1006;N51GB001_IS1006;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS1006,N51GB001_IS1006,1,OdataApi)
CN890010_CB01;N890010_CB01;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN890010_CB01,N890010_CB01,1,OdataApi)
CN890010_02ANL;N890010_02ANL;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890010_02ANL,N890010_02ANL,1,OdataApi)
CN23P0373_ANA7;N23P0373_ANA7;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN23P0373_ANA7,N23P0373_ANA7,1,OdataApi)
CS23071_ANM_MW_EXP_SP;S23071_ANM_MW_EXP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CS23009_COMMS_FAIL;S23009_COMMS_FAIL;EAST_MIDLANDS;1;9;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS23009_COMMS_FAIL,S23009_COMMS_FAIL,1,OdataApi)
CALIAS_248711_R;ALIAS_248711_R;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_248711_R,ALIAS_248711_R,1,OdataApi)
CS22775_SCADA_MODE;S22775_SCADA_MODE;EAST_MIDLANDS;1;9;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22775_SCADA_MODE,S22775_SCADA_MODE,1,OdataApi)
CN880038_03ANV;N880038_03ANV;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN880038_03ANV,N880038_03ANV,1,OdataApi)
CN51P0072_SDT01;N51P0072_SDT01;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51P0072_SDT01,N51P0072_SDT01,1,OdataApi)
CN22P0097_ANB5;N22P0097_ANB5;EAST_MIDLANDS;1;15;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN22P0097_ANB5,N22P0097_ANB5,1,OdataApi)
CN00G0025_IS033;N00G0025_IS033;EAST_MIDLANDS;1;3;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN00G0025_IS033,N00G0025_IS033,1,OdataApi)
CN51P0077_SDT01;N51P0077_SDT01;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51P0077_SDT01,N51P0077_SDT01,1,OdataApi)
CS22854_ANM_MW_IMP_SP;S22854_ANM_MW_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CS22735_AUTOMATION_EN;S22735_AUTOMATION_EN;EAST_MIDLANDS;1;8;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22735_AUTOMATION_EN,S22735_AUTOMATION_EN,1,OdataApi)
CN51GC001_IS904;N51GC001_IS904;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GC001_IS904,N51GC001_IS904,1,OdataApi)
CN23P0370_CB01;N23P0370_CB01;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN23P0370_CB01,N23P0370_CB01,1,OdataApi)
CN00G0025_ANC8;N00G0025_ANC8;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN00G0025_ANC8,N00G0025_ANC8,1,OdataApi)
CN51GB001_CB1105;N51GB001_CB1105;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_CB1105,N51GB001_CB1105,1,OdataApi)
CN22P0103_SDL03;N22P0103_SDL03;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN22P0103_SDL03,N22P0103_SDL03,1,OdataApi)
CN51P0072_ANA8;N51P0072_ANA8;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51P0072_ANA8,N51P0072_ANA8,1,OdataApi)
CS23020_AUTOMATION_EN;S23020_AUTOMATION_EN;EAST_MIDLANDS;1;8;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS23020_AUTOMATION_EN,S23020_AUTOMATION_EN,1,OdataApi)
CN51GB001_IS403;N51GB001_IS403;EAST_MIDLANDS;1;5;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS403,N51GB001_IS403,1,OdataApi)
CALIAS_3669165_E;ALIAS_3669165_E;EAST_MIDLANDS;1;10;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_3669165_E,ALIAS_3669165_E,1,OdataApi)
CALIAS_4519689_E;ALIAS_4519689_E;EAST_MIDLANDS;1;2;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4519689_E,ALIAS_4519689_E,1,OdataApi)
CN22P3008_CB02;N22P3008_CB02;EAST_MIDLANDS;1;7;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN22P3008_CB02,N22P3008_CB02,1,OdataApi)
CN890010_11ANR;N890010_11ANR;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN890010_11ANR,N890010_11ANR,1,OdataApi)
CN51P0070_HB00;N51P0070_HB00;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51P0070_HB00,N51P0070_HB00,1,OdataApi)
CS22827_COMMS_FAIL;S22827_COMMS_FAIL;EAST_MIDLANDS;1;8;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22827_COMMS_FAIL,S22827_COMMS_FAIL,1,OdataApi)
