tag_name;cim_obj_id;cim_network_id;cim_obj;odata_type;cim_notify;function
N46403_7684;_5453e16c-4b39-44ae-8733-570203e5ad8a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N890010_01ANW;_8b314e40-5a6a-437b-b632-322f3d85ac3f;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22735_FAILSAFE_IN_OP;_d953de96-d4c8-49a0-a66d-191678cca1d4;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22735_FAILSAFE_IN_OP,SS22735_FAILSAFE_IN_OP,1,IccpApi)
N51E2172_SD01;_848a673d-7a73-4cb4-8b99-c5a47476d885;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N23P0069_CB02;_be9fc5fa-4c0f-46cc-9e1a-46ddfee9307d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23020_POSITION_IN_LIFO;_2733ba74-7919-40f4-9a56-17cf94b72f81;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S23020_POSITION_IN_LIFO,SS23020_POSITION_IN_LIFO,1,IccpApi)
S11484_FAILSAFE_IN_OP;_e1306ecf-dc07-4222-873b-6a73f082662b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S11484_FAILSAFE_IN_OP,SS11484_FAILSAFE_IN_OP,1,IccpApi)
N880038_03ANW;_b130d315-c198-4656-80ec-b225316715ef;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N880038_08ANW;_c890b858-da3b-415b-916a-616e0306a10a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22854_POSITION_IN_LIFO;_3a09a988-b722-42a1-8d41-6bb519655b3a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S22854_POSITION_IN_LIFO,SS22854_POSITION_IN_LIFO,1,IccpApi)
ACR891008_AN20;_82c3bec1-b31e-4c35-87e5-e618afc1446c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51P0059_ANA1;_b903024d-667d-45ec-8117-b3f25cef7038;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22867_HOLD_IN_OP;_673a125f-ba31-4157-afa6-620fee86da3b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22867_HOLD_IN_OP,SS22867_HOLD_IN_OP,1,IccpApi)
S22867_ANM_MW;_e856569a-5a22-459f-b64d-2dd23ca6292d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;
N690034_IS203;_2a3fe5f1-197b-4c05-b0e8-5fefa81702a4;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_169652_p;_723b2994-849a-44d6-8c4a-01ed018d424c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
ABI_891041;_b95205fe-7b06-494e-b621-284e47f748be;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4237117_E;_78fd85d3-9214-43ef-b124-f7464ae95d6d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GC001_CB280;_2e75f5fc-fe80-4312-af44-143c91c09f98;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N680013_CB210;_0386a3da-355f-49d2-9ca3-c0a77beadf1e;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_3439476_a;_92a2ce4e-ba8a-47f5-97e1-0269707567e7;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4235592_E;_e4acd7e7-6a3a-48c3-961a-ac55354c3b30;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0074_ANA0;_b383b94c-a107-46f2-9a5c-f8a73f523269;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51GB001_IS1004;_50201be4-26e9-4089-a503-61922cc0093f;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22899_HOLD_IN_OP;_71072790-d879-426c-b95b-3f61aee38bdb;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22899_HOLD_IN_OP,SS22899_HOLD_IN_OP,1,IccpApi)
ALIAS_4235914_E;_53c5f266-ee7e-474a-8c81-77b0dfc9a803;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
ALIAS_890444_H;_a70251e1-c8bd-4545-a780-ea4f414281b9;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22827_ANM_MVAR_FAILSAFE_IMP_SP;_9f2818d6-0dd3-47c2-89f1-b547262bf9ce;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22827_ANM_MVAR_FAILSAFE_IMP_SP,CS22827_ANM_MVAR_FAILSAFE_IMP_SP,1,IccpApi)
N900026_03ANL;_ccfad453-37e4-4782-95bf-43d0db165d22;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51P0070_ANA8;_3a5a334c-872c-4fca-890c-567eae791a59;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N52P0413_1_01ANR;_00346195-9391-4926-93df-504b1e011f33;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
ALIAS_94263_u;_bcd8434e-1229-4b35-bcac-ec08688dc34d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22776_ANM_MVAR_FAILSAFE_IMP_SP;_f67860b8-069b-43a4-ad44-a3aa142fc59a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22776_ANM_MVAR_FAILSAFE_IMP_SP,CS22776_ANM_MVAR_FAILSAFE_IMP_SP,1,IccpApi)
S22775_COMMS_FAIL;_768759d8-1011-41cf-8de4-a3eefd7df95a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N880038_CB00;_9269fa67-4d7e-4863-afc9-77a90d9b6b4c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23020_ANM_MVAR_IMP_SP;_aecc62e0-763f-41e5-a9ee-afbb75e725ec;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23020_ANM_MVAR_IMP_SP,CS23020_ANM_MVAR_IMP_SP,1,IccpApi)
ACR891008_AN01;_4b9bed4d-d65d-4825-9574-ea81a8361fc4;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N890010_04ANL;_d320c67e-f357-4e6f-9986-1d19a36f405f;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51P0070_SDL03;_b9d0995e-3970-4a9f-949d-38204dfd7337;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N00G0025_ANC7;_792a6a47-96ac-44fb-8568-9c5706dca9ec;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22854_ANM_MVAR_EXP_SP;_14cd1350-d73f-4604-bb47-e00099e3ec10;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22854_ANM_MVAR_EXP_SP,CS22854_ANM_MVAR_EXP_SP,1,IccpApi)
ALIAS_3796246_E;_aca25549-9dd2-4f1e-9779-a8464c85cef1;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_CB905;_7b6bf69a-a221-4b41-9679-62ccbd6dd7fc;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N890010_02ANR;_60505ef6-aba8-4d3d-9a0c-41f87b6e6873;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S23009_ANM_MVAR_IMP_SP;_bbc5c535-14c4-40d2-971f-f3a29a5c4e15;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23009_ANM_MVAR_IMP_SP,CS23009_ANM_MVAR_IMP_SP,1,IccpApi)
N46403_2048;_6a871b54-5dd3-4d18-9043-ebfeb786e4bd;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_IS1104;_587cd38b-625c-446f-bb32-f901d7e4fa2e;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4236801_E;_014427fe-99ff-4931-9fd6-8ebaebc9df6d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22853_ANM_MW_EXP_SP;_32c7beb5-18ce-451d-86ed-06cb3fffd2a3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22853_ANM_MW_EXP_SP,CS22853_ANM_MW_EXP_SP,1,IccpApi)
ALIAS_4237039_E;_ecf45d38-541b-4997-891a-515a4266af2e;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N880038_CB06;_1ec4753c-c456-4418-aaef-ad26f2243b49;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4237104_E;_33ab8826-6494-4da3-b20f-42e98429f135;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4519566_E;_627958a5-bf04-4454-8a55-fb1f560a1b69;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23009_POSITION_IN_LIFO;_ead46c6b-213a-4fc3-8d22-c5a319d527a5;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S23009_POSITION_IN_LIFO,SS23009_POSITION_IN_LIFO,1,IccpApi)
S22853_ANM_MW;_93a6ddbb-3124-40af-b05f-6d04418cfa8d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;
N690077_IS113B;_aa07a3d2-1fb3-439b-9b8a-f9d8a64bc2db;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0075_ANB2;_76b3a089-305e-41ca-ac4b-d076af41012c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N890010_04ANW;_2fac76c9-7a90-4ed0-9343-f26fee17d51c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22853_ANM_MVAR;_72a1c669-4e68-4e3d-856f-97289ec9def7;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;
N51GC001_IS2206;_7255d144-7bc9-4f7d-8dcc-09cc3bdc00b7;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0082_CB01;_1d182ac5-d3d3-4e9b-8918-e36c83693d04;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4411616_E;_e5fcf700-503d-465a-b36a-7cfbedf7678b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N917592_7687_ANA;_d17e8d58-e57f-41b3-9b56-d3f11106875a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N22P0103_ANA6;_fd1199ca-1853-464c-8e1d-34345e921fb0;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N898435_CB03;_c73edcdb-6546-47e2-bfba-e27c5a0123bc;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_3452226_a;_2ae8395c-517e-4fdc-876e-7193d57d76e1;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_CB405;_eb6532be-6907-47f2-baab-9be2927b63ac;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_IS404;_0a914e57-f79c-4381-8c05-62d3e37f0a89;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51G0039_IS203;_7ff49421-6522-4fe5-82fe-e2dd5d80d23e;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N880038_08ANL;_adcaf301-4410-4f1e-9f72-710619c60a3f;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
ALIAS_3702302_E;_57526b6d-02e2-4c37-a0a8-e61897533db2;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N880038_CB05ANL;_6b4ba007-8388-43e7-be82-ef685c72cbe3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N898435_CB01;_0913c30b-fe4a-4118-ba03-38b310d66985;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N890010_11ANL;_9aefd784-1e7e-40dd-a843-e7c4fa4bd686;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22775_ANM_MW_FAILSAFE_IMP_SP;_bed3084c-d16d-40f6-be4f-ee62d800c4f3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22775_ANM_MW_FAILSAFE_IMP_SP,CS22775_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
N51GC001_IS284;_2f443c88-e47a-48b2-9846-cf44bf0cc348;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_IS124;_83fb3423-b396-4559-847e-194fbc2b499a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N22P3008_CB00;_d6c5a536-5c0c-4d1e-88dc-6556358ebfe0;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_1505617_I;_83bd5125-9232-4d3d-b4fd-3237168af6f3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N880038_CB05;_c0ed7d2d-345c-4a0a-993b-1d59c0d8aeb0;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GC001_IS504;_1c38dd73-15af-4e70-822d-9651b0d1fbd3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_IS1006;_4f672603-ba39-440c-9543-b94e13b6f7b8;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23078_ACTIVE_IN_LIFO;_9518e08a-34ca-46d1-a380-4f5bccbdefff;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S23078_ACTIVE_IN_LIFO,SS23078_ACTIVE_IN_LIFO,1,IccpApi)
N890010_CB01;_c94ede98-3718-4e40-9164-34da37b12f7d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N890010_02ANL;_324aa785-596a-4b0f-8a06-93276c5b031b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N23P0373_ANA7;_4dbba179-59f3-46d9-8e5a-bfa1cb034399;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S23071_POSITION_IN_LIFO;_54fac113-824d-489f-83e4-9dec51e50798;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S23071_POSITION_IN_LIFO,SS23071_POSITION_IN_LIFO,1,IccpApi)
S23071_ANM_MW_EXP_SP;_c23569e1-8aea-405c-a97c-931765f033f3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23071_ANM_MW_EXP_SP,CS23071_ANM_MW_EXP_SP,1,IccpApi)
S23009_COMMS_FAIL;_d397aa92-2634-4cb2-9acb-5308a3d40a56;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_248711_R;_9f6fc7ab-7849-483d-a595-7f3d6180524b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22775_SCADA_MODE;_61531ac7-58a9-42fa-83ee-74caa0967936;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N880038_03ANV;_d2c1ab98-22f7-4d1f-8fe9-0319c6d91f5f;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51P0072_SDT01;_0eb48227-b3b6-478c-b2cf-6da36f10d1e8;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N22P0097_ANB5;_8032efa6-a0f8-40ef-908f-945bc3dc107a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N00G0025_IS033;_44058da6-2275-47c1-998b-b11a09e9f8ba;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0077_SDT01;_9317d5de-9a34-4ad0-881d-4f60e260cfe2;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22854_ANM_MW_IMP_SP;_24ea23f1-6082-4ecc-9639-6bebaed23d86;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22854_ANM_MW_IMP_SP,CS22854_ANM_MW_IMP_SP,1,IccpApi)
S22735_AUTOMATION_EN;_0dba9a21-25d1-474e-a247-85c4732c54d2;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GC001_IS904;_094697a0-b41f-470d-b878-539f03b708bc;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N23P0370_CB01;_c40d7cc2-511d-45f8-9f60-8e286daf89c9;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N00G0025_ANC8;_83c7262e-9b90-46d4-8d37-787ba98583f7;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51GB001_CB1105;_66196718-37bb-4fa2-9061-9f75b8bc8cb1;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N22P0103_SDL03;_d7c30112-3f83-4f55-8145-2c84b7f42ddd;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0072_ANA8;_9ef6e2b6-9352-48e8-9a09-e4d123bc7730;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S23020_AUTOMATION_EN;_914cd508-1b52-4c8e-9b09-ca390884ae06;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_IS403;_c0e6c232-64b3-422e-889f-ff10688dd695;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_3669165_E;_a9b7318b-86ce-46d6-bb72-1e62d081ddcc;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
ALIAS_4519689_E;_10a80433-d60d-4009-ab54-3667268ce082;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N22P3008_CB02;_0791243d-0345-49a0-a1cd-ff8bad7411b4;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N890010_11ANR;_0c91fb8c-4a7c-490b-bc90-22af2546799d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51P0070_HB00;_154ceb72-976c-4f5e-9901-1b546a5fee98;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22827_COMMS_FAIL;_c456d268-d06e-462e-8850-6acbe169e152;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_83811_R;_63d430bc-89c8-441f-8293-735b60999eb3;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51GB001_1_230ANL;_b26846a4-327f-49b3-b863-94bb97eaf34b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22735_LOCAL_MODE;_c65d1d60-dfe2-430a-afcb-115169b6cb6d;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_2037087_E;_e866ebbf-3731-4b00-9b07-bcea8af24f32;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23009_ACTIVE_IN_LIFO;_54ffa7ca-d515-4df7-86c5-d57b55d905a0;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S23009_ACTIVE_IN_LIFO,SS23009_ACTIVE_IN_LIFO,1,IccpApi)
N51GB001_IS1003;_92142f3f-39dc-450c-96e5-1b487f08ea41;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23020_ANM_MVAR_EXP_SP;_b2086502-8e05-4027-aadf-85067fb69f26;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23020_ANM_MVAR_EXP_SP,CS23020_ANM_MVAR_EXP_SP,1,IccpApi)
S22899_SCADA_MODE;_379f4977-f5ad-46d2-93ee-ea01892d056c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23073_ACTIVE_IN_LIFO;_030c5396-3fb5-4bbc-8466-bf444187f68f;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S23073_ACTIVE_IN_LIFO,SS23073_ACTIVE_IN_LIFO,1,IccpApi)
N51GB001_1_205MW;_22ff7fc7-f67e-48a7-b776-b30acb72902b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N917592_7686_ANA;_682f2468-145a-46a8-93b5-ba682f6d1bf6;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22853_HOLD_IN_OP;_b7c19b28-e609-47cd-86e7-381ba1c65b60;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22853_HOLD_IN_OP,SS22853_HOLD_IN_OP,1,IccpApi)
S22853_ANM_MW_FAILSAFE_IMP_SP;_92249b0d-0133-47a6-ab7a-0216d54e269b;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22853_ANM_MW_FAILSAFE_IMP_SP,CS22853_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
ALIAS_4236977_E;_5ec92048-3669-480a-ba16-4d32f369691a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GC001_IS134;_f3609321-d2c2-4f49-aafb-6ea1c861af2e;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22965_ANM_MVAR_IMP_SP;_c500f5a5-25d5-4a8b-90f1-ebe0f1f8bdb6;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S22965_ANM_MVAR_IMP_SP,CS22965_ANM_MVAR_IMP_SP,1,IccpApi)
ALIAS_732288_H;_b7a10c6b-9904-4233-81b0-92ad967a5104;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N680013_IS213;_c2308761-8a1f-4c53-ba21-f53cea06dfad;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0059_SDL03;_1db52d58-31bc-4089-b017-0b559c72804a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_732272_H;_e31b5288-2229-46f5-b8b5-fdbe357c498c;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N890010_00ANL;_93ab70bc-2dca-4c1a-a1d1-4a0bb5a4d81e;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N898324_7687_ANA;_1cd74b6a-f719-491d-8323-9f8e3d005948;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S22735_SCADA_MODE;_3286e821-0723-44f9-b80b-f09ed994e7ae;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GB001_IS503;_20f71f8e-0ee2-40cb-add2-8becfeda07d9;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
ALIAS_4236702_E;_938b5143-ddb4-454f-a08b-622d3c7c52e6;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S11484_HOLD_IN_OP;_86f987e5-ea77-45ab-91e0-d27fbdc2a195;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S11484_HOLD_IN_OP,SS11484_HOLD_IN_OP,1,IccpApi)
ALIAS_4237030_E;_ed611746-f474-456e-8112-74bf927b552a;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51P0075_CB02;_2a2b7869-9a97-48f3-b410-0b725c268382;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S11306_ACTIVE_IN_LIFO;_6c6ca507-bb95-4ed5-a781-5f0ca8195892;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S11306_ACTIVE_IN_LIFO,SS11306_ACTIVE_IN_LIFO,1,IccpApi)
ALIAS_2926654_E;_e643ed51-bc55-4eca-9ffb-38e7e04bb9a8;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S23073_ANM_MW;_dac66ce2-f57b-4055-a15a-4ac7df0cbcbc;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;
N51GB001_1_120ANL;_f3c2aad1-5ec5-4811-a2de-c2b10defc781;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N680013_CB110;_6f974c0a-92f2-4ad6-b4f0-488c82220b51;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22827_HOLD_IN_OP;_fa7cc4a1-9fbf-4046-a3af-f1d2e3bcc573;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S22827_HOLD_IN_OP,SS22827_HOLD_IN_OP,1,IccpApi)
N23P0042_CB03;_173a8af6-75e1-457e-901e-d810d229bf14;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N22G0129_ANA2;_7dd01808-a9c7-44a4-8115-6d01564a55c5;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N51P0070_SDB02;_19fd5c57-0601-4883-b11f-42eac75bbd80;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
N51GC001_ANC0;_226628d1-77e6-45ca-8f69-79d90e9a72ad;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
S23071_ANM_MVAR_IMP_SP;_0c2fc5ad-1993-4dba-815b-1410bc2aa7df;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S23071_ANM_MVAR_IMP_SP,CS23071_ANM_MVAR_IMP_SP,1,IccpApi)
N51GB001_IS204;_179f1ddc-80b0-4c8d-99a9-5d2805cdd8e5;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
S22899_POSITION_IN_LIFO;_bfdec037-dc1a-4e64-8af9-8dea8ea3e489;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S22899_POSITION_IN_LIFO,SS22899_POSITION_IN_LIFO,1,IccpApi)
N890010_01ANL;_e5cab524-7872-40c1-90fb-5c91f8e980cb;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Analog;;false;
N906972_CB01;_52675a68-dc6d-4f3d-92b3-8c136748eae9;6411b132-7d10-4d3d-93e3-95c4978b2dd1;Bool;;false;
